text,label,timestamp,username,device,likes,retweets,replies
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Performance Issue,6/01/2024 16:02,@user_6081,Android,112,6,15
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Feedback,7/01/2024 12:46,@user_4430,Web,65,28,27
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Bug Report,15/01/2024 14:09,@user_6170,iPhone,81,35,17
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Discussion,14/01/2024 0:25,@user_5272,Web,151,5,24
The app crashes on Android 11 when I open settings. Anyone else facing this?,Performance Issue,1/01/2024 12:19,@user_4586,Android,14,43,10
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Bug Report,12/01/2024 18:16,@user_6451,Android,42,28,18
The UI feels laggy after the latest update. Animations take forever to load.,Performance Issue,2/01/2024 0:13,@user_2099,Web,35,17,25
The app crashes on Android 11 when I open settings. Anyone else facing this?,Feature Request,19/01/2024 11:16,@user_2185,Web,126,22,28
Why was the live chat feature removed? That was the best part of the app!,Performance Issue,13/01/2024 16:04,@user_3824,Web,154,45,6
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Bug Report,16/01/2024 23:12,@user_2605,Web,62,16,24
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Security Issue,11/01/2024 23:22,@user_8539,Android,18,10,20
Is there a way to export my chat history? I need to keep a record of my conversations.,Feature Request,25/01/2024 13:40,@user_8710,Android,81,21,25
The app crashes every time I try to upload a photo. Anyone else having this issue?,Feedback,29/01/2024 13:30,@user_1256,Web,98,45,9
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feature Request,25/01/2024 21:48,@user_5222,Web,103,17,28
Loading time increased significantly after the last update. Feels super sluggish now 😕,Feature Request,16/01/2024 16:02,@user_9686,Web,91,21,16
Keyboard shortcuts for power users would be amazing! Any plans?,Bug Report,8/01/2024 6:56,@user_2206,Android,265,37,10
Why does the app log me out randomly? It's really annoying.,Bug Report,26/01/2024 20:37,@user_8981,Web,71,21,9
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Security Issue,16/01/2024 12:18,@user_4481,Android,192,35,24
Keyboard shortcuts for power users would be amazing! Any plans?,Feature Request,1/01/2024 5:01,@user_9460,Web,135,50,30
The new AI recommendations are completely off. They used to be much better!,Feedback,10/01/2024 14:26,@user_3119,iPhone,111,6,17
Loading time increased significantly after the last update. Feels super sluggish now 😕,Performance Issue,11/01/2024 5:51,@user_5694,Android,169,20,14
Why does the app log me out randomly? It's really annoying.,Bug Report,4/01/2024 7:36,@user_7347,iPhone,289,23,11
The new voice assistant is way too slow. Takes ages to process commands.,Discussion,23/01/2024 18:21,@user_7444,iPhone,67,49,18
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Performance Issue,25/01/2024 2:18,@user_9987,Android,231,32,19
Can someone explain how to use OAuth for third-party API integrations?,Feature Request,22/01/2024 22:05,@user_2275,Android,29,27,17
The new update is fantastic! The app runs so much smoother now. Great job!,Bug Report,15/01/2024 12:49,@user_7706,Android,130,6,12
Can we get a feature to customize notification sounds? It would be super helpful!,Feedback,9/01/2024 15:14,@user_8317,Web,183,10,18
I love the new offline mode! Works flawlessly even with large files. 🔥,Discussion,20/01/2024 10:11,@user_4344,Android,53,50,17
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Bug Report,11/01/2024 5:27,@user_3551,Web,66,18,7
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Question,9/01/2024 9:39,@user_9187,Web,128,39,18
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Feedback,24/01/2024 6:23,@user_4897,iPhone,90,29,29
Great update! The new UI is much smoother. Well done team! 🎉,Feature Request,27/01/2024 8:35,@user_3908,iPhone,276,11,6
The new AI recommendations are completely off. They used to be much better!,Question,28/01/2024 5:56,@user_6955,Android,27,36,29
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Discussion,18/01/2024 12:04,@user_9864,Android,299,23,4
Multi-device support would be a game-changer. Any plans to implement it?,Bug Report,14/01/2024 14:10,@user_4150,Android,193,39,14
I love the new offline mode! Works flawlessly even with large files. 🔥,Feature Request,20/01/2024 2:03,@user_8955,iPhone,167,38,27
The new AI recommendations are completely off. They used to be much better!,Security Issue,26/01/2024 9:29,@user_7295,Web,31,25,19
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Question,4/01/2024 21:44,@user_3793,iPhone,34,39,9
Can someone explain how to use OAuth for third-party API integrations?,Question,30/01/2024 22:18,@user_1669,iPhone,34,38,18
The app's battery usage is insane! It drains my phone in just a few hours.,Feedback,20/01/2024 21:39,@user_9135,Web,280,36,22
Why was the live chat feature removed? That was the best part of the app!,Feedback,4/01/2024 6:24,@user_8950,Android,117,48,6
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Discussion,21/01/2024 1:11,@user_6636,Android,247,7,20
Can someone explain how to use OAuth for third-party API integrations?,Performance Issue,23/01/2024 13:40,@user_4000,Web,128,22,25
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Question,17/01/2024 0:36,@user_7642,iPhone,180,24,23
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Security Issue,4/01/2024 8:55,@user_9291,Android,198,34,14
The app's battery usage is insane! It drains my phone in just a few hours.,Question,25/01/2024 13:31,@user_7262,Android,94,45,29
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Feature Request,20/01/2024 18:13,@user_8323,Android,189,10,12
"Dark mode is great, but can we get an option to schedule it automatically?",Security Issue,21/01/2024 14:55,@user_4799,Android,88,8,6
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Performance Issue,30/01/2024 23:30,@user_5041,Android,290,47,16
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Feedback,1/01/2024 5:37,@user_3499,Android,84,46,4
Does anyone know how to set up a webhook for real-time notifications?,Performance Issue,30/01/2024 21:47,@user_7589,iPhone,31,47,8
How do I enable end-to-end encryption for my messages?,Performance Issue,22/01/2024 19:55,@user_9880,Web,156,5,7
Has anyone tested the latest beta? Is it worth updating?,Question,22/01/2024 2:15,@user_3440,Web,152,20,12
Can we get an option to auto-delete old messages after 30 days?,Feedback,25/01/2024 7:49,@user_5406,iPhone,117,28,16
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Security Issue,24/01/2024 14:04,@user_1722,iPhone,289,17,30
Can someone explain how to set up a webhook for real-time notifications?,Security Issue,2/01/2024 4:22,@user_3754,iPhone,157,42,15
The new update is fantastic! The app runs so much smoother now. Great job!,Question,24/01/2024 0:19,@user_3907,Web,246,42,17
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Security Issue,17/01/2024 20:55,@user_5144,iPhone,285,8,28
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Question,24/01/2024 21:13,@user_9961,iPhone,111,17,27
The new API documentation is so much better! Really easy to understand.,Performance Issue,2/01/2024 2:10,@user_7174,Android,163,8,20
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feedback,17/01/2024 20:27,@user_2921,Android,216,7,27
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Bug Report,15/01/2024 7:56,@user_2839,iPhone,163,49,18
The app crashes on Android 11 when I open settings. Anyone else facing this?,Security Issue,19/01/2024 21:36,@user_4798,Android,143,6,27
The app's search function is broken. It doesn't return relevant results anymore.,Bug Report,20/01/2024 16:18,@user_7342,iPhone,171,34,17
The app keeps asking me to log in every time I open it. Super annoying.,Question,6/01/2024 18:21,@user_7000,iPhone,80,18,12
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Question,23/01/2024 6:45,@user_9319,Web,122,18,26
The UI feels laggy after the latest update. Animations take forever to load.,Feedback,5/01/2024 12:22,@user_3277,iPhone,188,7,20
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Bug Report,12/01/2024 20:50,@user_6792,iPhone,71,47,8
Great update! The new UI is much smoother. Well done team! 🎉,Feedback,6/01/2024 10:26,@user_2521,Web,40,12,3
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Question,9/01/2024 23:23,@user_1671,Android,189,42,22
The UI feels laggy after the latest update. Animations take forever to load.,Security Issue,9/01/2024 19:05,@user_7608,iPhone,277,33,26
Does anyone know how to set up a webhook for real-time notifications?,Security Issue,19/01/2024 20:19,@user_4020,Android,20,29,13
Why is the AI assistant so slow to respond? It used to be much faster.,Bug Report,2/01/2024 11:21,@user_9993,Android,126,42,25
Does anyone know how to set up a webhook for real-time notifications?,Security Issue,10/01/2024 23:37,@user_8251,Android,110,16,11
How do I enable 2FA for my account? I can't find the option in settings.,Discussion,11/01/2024 14:06,@user_4457,iPhone,66,47,13
Why was the live chat feature removed? That was the best part of the app!,Discussion,15/01/2024 7:22,@user_7353,Web,41,44,10
How do I enable 2FA for my account? I can't find the option in settings.,Feedback,4/01/2024 17:39,@user_8461,Android,99,11,15
Keyboard shortcuts for power users would be amazing! Any plans?,Feedback,18/01/2024 17:17,@user_1410,Android,141,28,28
The new AI recommendations are completely off. They used to be much better!,Bug Report,7/01/2024 13:33,@user_8523,iPhone,284,40,24
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Discussion,8/01/2024 1:05,@user_8861,Web,262,5,13
Loading time increased significantly after the last update. Feels super sluggish now 😕,Bug Report,19/01/2024 22:06,@user_3696,Android,123,31,4
Why was the live chat feature removed? That was the best part of the app!,Discussion,19/01/2024 1:40,@user_6747,Web,236,50,23
The app crashes on Android 11 when I open settings. Anyone else facing this?,Question,3/01/2024 16:24,@user_8585,iPhone,247,34,16
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Security Issue,16/01/2024 5:57,@user_5869,iPhone,148,46,27
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Performance Issue,8/01/2024 5:30,@user_7300,Web,13,7,23
Why does the app log me out randomly? It's really annoying.,Performance Issue,27/01/2024 20:28,@user_7856,iPhone,119,24,6
Loading time increased significantly after the last update. Feels super sluggish now 😕,Feedback,6/01/2024 17:59,@user_8750,Web,41,44,9
The app's battery usage is insane! It drains my phone in just a few hours.,Security Issue,19/01/2024 6:28,@user_8752,Android,113,47,4
Why is the AI assistant so slow to respond? It used to be much faster.,Question,5/01/2024 6:43,@user_9505,Android,23,9,21
Why was the live chat feature removed? That was the best part of the app!,Question,28/01/2024 2:22,@user_4218,Android,178,30,16
Great update! The new UI is much smoother. Well done team! 🎉,Security Issue,9/01/2024 0:52,@user_4724,iPhone,203,50,10
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Feedback,15/01/2024 12:57,@user_5436,Web,196,32,14
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Discussion,8/01/2024 12:13,@user_1632,Web,53,49,6
